SD;MO;SC;SF;FC;Longname(german);Longname(english)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StT77;BasisServicesApplication - Test ID 77 für AGR Kühlerdiagnose;BasisServicesApplication - Test ID 77 for EGR Cooling Diagnosis
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StT78;BasisServicesApplication - Test ID 78 Rücksetzen des Statistikspeichers;BasisServicesApplication - Test ID 78 resetting of the statistics memory
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StT8;BasisServicesApplication - Test ID 8: Frei applizierbarer Standardtest;BasisServicesApplication - Test ID 8: Free calibrateable Standard test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StT9;BasisServicesApplication - Test ID 9: AFS (Luftmassenmesserplausibilität pTn-Diagnose );BasisServicesApplication - Test ID 9:  AFS (Air flow mass sensor pTn-Diagnosis )
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTActr;BasisServicesApplication - Kurztrips zur Ansteuerung von Stellgliedern;BasisServicesApplication - Short trips for activation of actuators
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTAutActrTest;BasisServicesApplication - Automatische Grundeinstellung;BasisServicesApplication - Automatic Actuator Tests
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTAVS;BasisServicesApplication - Kurztrips zum Aktivieren von AVS-Kanälen;BasisServicesApplication - Short trips for activating AVS channels
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_SttCondFlwCtl;BasisServicesApplication - bedingte Weiterschaltung;BasisServicesApplication - conditional flow control
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_STtDefu;BasisServicesApplication - Kurztrip für Tankentleerung;BasisServicesApplication - Short trip for tank discharge
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTEbd;KD-Bankabschaltung (Halbmotorbetrieb zur Getriebeölstandskontrolle);Engine bank deactivation for transmission oil check
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTETC;BasisServicesApplication - Kurztrips für den Motortestkoordinator ETC;BasisServicesApplication - Short trips for engine test coordinator ETC
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTGS;BasisServicesApplication - Short Trip Benzin spezifisch;BasisServicesApplication - Short Trip Gasoline specific
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTHtgExhSys;BasisServicesApplication - Kurztripp Aufheizung Abgasstrang;BasisServicesApplication - Short Trip Heating Exhaust System
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTLb;BasisServicesApplication - Bibliotheksfunktionen der Testfunktion Short Trip;BasisServicesApplication - Library Functions for test function Short Trip
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTPCR;BasisServicesApplication - Rücksetzen Ladedruckadaption;BasisServicesApplication - Reset charge air pressure adaption
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTPrmTrf;Basic services application - Quickstart Test mit Parameterübergabe;Basic services application - Quickstart Test mit Parameterübergabe
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTRgn;Short trip tests for DeNox-DeSox Regeneration;Short trip tests for DeNoxDeSox Regeneration
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTSCR;BasisServicesApplication - Test ID 95 -101 Die SCR-Kundendienstfunktion SCRPOD;BasisServicesApplication - Test ID 95 -101 Diagnostic part of the SCRPOD service test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTStd;Standard-Quickstarts;Standard Quickstarts
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_StTVCA;BasisServicesApplication - Kurztrips Testerschnittstelle für  Schließzeitpunktanpassung für das Einspritzventil;BasisServicesApplication - Short trips interface for Injection Valve Closing Adaption
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_TD;BasisServicesApplication - Transfer Data;BasisServicesApplication - Transfer Data
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_TKAAWB;BasisServicesApplication - Weiterschaltbedingungen für automatisierten Ablauf;BasisServicesApplication - other switch conditions for automatical sequencing
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_TKSTA;BasisServicesApplication - Stellglieddiagnose;BasisServicesApplication - Actuator Test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_Trg;BasisServicesApplication - Trigger-Modul zur Verhinderung von Timing Problemen beim Short Trip und Stellertest;BasisServicesApplication - Trigger module for protection against timing problems during short trips and actuator tests
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_VCod;BasisServicesApplication - Variantenkodierung;BasisServicesApplication - Variant coding
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasSvrAppl_WDBI;BasisServicesApplication - Write Data By Identifier;BasisServicesApplication - Write Data By Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtil;Basis Utilities;Basis Utilities
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl;Basis Utilities Applications;Basis Utilities Applications
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_CheckVehState;Basis Utility: Überprüfung des Fahrzeugstatus und der Umgebungsbedingungen;Basis Utility: Check of the Vehicle State and Environmental conditions
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_ChkIB;Basis Utility: Überprüfung der Flashkonsistenz;Basis Utility: Check of the Flash Consistency
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_CompareKey;Basis Utility : Vergleich eines Schlüssels;Basis Utility : Comparison of keys
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_CRC16;Basis Utility : CRC16 Berechnung;Basis Utility : Computation of CRC16
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_ECUId;Basis Utility: SG Identifikation;Basis Utility: ECU identification
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_EngTstRslt;Basis Utility: Motorentestergebnisse;Basis Utility: Engine test results
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_FactMode;Basis Utility: Interface zum Unterdrücken der StopStart Funktion;Basis Utility: Interface to the inhibition of the StopStart functionality
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_GetRandomSeed;Basis Utility : Erzeugung einer Random Seed Nummer;Basis Utility : Generation of a random Seed Number
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_ManuSrvReset;Basis Utility: Reset von Adaptionwerten;Basis Utility: Reset of adaption values
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_ManuZAPV;Basis Utility: Lesen und Schreiben des Manufacturer Aftersales Records;Basis Utility: ReadWrite of Manufacturer Aftersales Records
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_ProgInfo;Basis Utility: Programmierinformationen;Basis Utility: Programming information
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIAirFlowTst;Basis Utility: Ansteuerung des Drosselklappentests;Basis Utility: Control of Throttle Valve Air Flow Test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLICheckSiaCode;Basis Utility: Interface zur Wegfahrsperrenfunktion;Basis Utility: Interface to Immobilizer
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLICheckSw;Basis Utility: Interface zur Softwareüberprüfung;Basis Utility: Interface to software check
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIDiagOilPmp;Basis Utility: Ansteuerung der Oelpumpe;Basis Utility: Control of Oil Pump
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIDiagVanos;Basis Utility: Ansteuerung der Variabel-Nockenwelle;Basis Utility: Control of Variable CamShaft
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIECBVlvTst;Basis Utility : Steuerung des EGR Cooling Bypass Ventil Tests;Basis Utility : Control of EGR Cooling Bypass valve test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIEGRPerTst;Basis Utility: Ansteuerung des EGR Ventil Permeabilitätstests;Basis Utility: Control of EGR Valve permeability Test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIEngStalTst;Basis Utility: Ansteuerung des Abwürgtests;Basis Utility: Control of engine stalling test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIEngStatTst;Basis Utility: Ansteuerung von Motortests;Basis Utility: Control of Engine Tests
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIErase;Basis Utility : Erase Flash Routine;Basis Utility : Control of the erase flash routine
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIFilterRgn;Basis Utility: Ansteuerung der Partikelfilterregeneration;Basis Utility: Control of particle filter regeneration
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRbLiForcedSub;Basis Utility: Substitution von Eingangs- und Aktuatorwerten um bestimmte Systemreaktionen zu erreichen;Basis Utility: forced substitution of input and actuator values to get intended system reactions
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRbLiForcRtn;BasUtilAppl_StRbLiForcRtn;BasUtilAppl_StRbLiForcRtn
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIPIntkVUsTst;Basis Utility: Ansteuerung des Ansaugdrucksensortests;Basis Utility: Control of the Intake Pressure Sensor Test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIPosFdbackTst;Basis Utility : Steuerung des Turboladerpositionsfeedbacktests;Basis Utility : Control of Turbo Charger Position feedback test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLISiaMatch;Basis Utility: Interface zur Wegfahrsperrenfunktion;Basis Utility: Interface to Immobilizer
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_StRBLIVgtTst;Basis Utility : Steuerung des Tests der variabelen Turbogeometrie;Basis Utility : Control of  Variable Turbo Geometry test
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BasUtilAppl_UpdateDynSig;Basis Utility: Bereitstellung von dynamischen Messwertbotschaften;Basis Utility: Provide values for dynamic measurement frames
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BGCANDIS;Berechnete Größe CAN Abschaltbedingungen;Calculated Value CAN Disabling Conditions
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BGCVN;Berechnete Größe Calibration Verification Number CVN;Calculation value calibration verification Number CVN
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BGRDI;Berechnete Werte für RDI zur Testerausgabe;Calculated values for RDI send to tester
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BGRDLI;Dynamische Botschaften zwischen ECU und Diagnose-Tool;Dynamic Frames between ECU and Diagnostic Tool
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;BGSTDKAT;Berechnete Größe Status Diagnose Katalysator bei Testeraufruf;Calculated value status of catalyst diagnosis by tester request
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;CBS;Bedarfsorientierte Servicemessage;Bedarfsorientierte Servicemessage
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;CustDiag;Kundenspezifische Interfaces für die Diagnosekommunikation;Customer specific Diagnostic communication interfaces
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;CVN_Zones;Konfiguration der Speicherbereiche für die Berechnung der Calibration Verification Number (CVN);Configuration of memory-ranges for Calibration Verification Number (CVN) calculation
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmCore_DslDsd;DcmCore_DslDsd;DcmCore_DslDsd
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmCore_DslDsd_Appl;Anpassungen von DcmCore Dsl und Dsd;Adaptions of DcmCore Dsl and Dsd
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmCore_If;MSR Interface generator for Autosar DCM;MSR Interface generator for Autosar DCM
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmCore_Main;DcmCore_Main;DcmCore_Main
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmCore_Util;Dcm Core Utilities;Dcm Core Utilities
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_Mode1;DCM OBD Mode 1;DCM OBD Mode 1
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_Mode2;DCM OBD Mode 2;DCM OBD Mode 2
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_Mode37A;DCM OBD Mode 37A;DCM OBD Mode 37A
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_Mode4;DCM OBD Mode 4;DCM OBD Mode 4
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_Mode6;DCM OBD Mode 6;DCM OBD Mode 6
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_Mode8;DCM OBD Mode 8;DCM OBD Mode 8
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_Mode9;DCM OBD Mode 9;DCM OBD Mode 9
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspOBD_OBD;DCM OBD;DCM OBD
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_CC;DCM UDS CommunicationControl;DCM UDS CommunicationControl
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_CDI;DCM UDS Clear Diagnostic Information;DCM UDS Clear Diagnostic Information
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_CDTCS;DCM UDS Control DTC Setting;DCM UDS Control DTC Setting
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_DDDI;DCM UDS Dynamically Define Data Identifier;DCM UDS Dynamically Define Data Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_DID;Konfiguration und Implementierung der DIDs für die DCM UDS Services (RDBI, WDBI, IOCBI);Configuration and Implementation of the DIDs for the DCM UDS Services (RDBI, WDBI, IOCBI)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_DSC;DCM UDS DiagnosticSessionControl;DCM UDS DiagnosticSessionControl
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_ER;DCM UDS ECUReset;DCM UDS ECUReset
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_FDE;DCM UDS Systematische Feld Daten Erfassung;DCM UDS Systematic Field Data Capturing
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_IOCBI;DCM UDS Input Output Control By Identifier;DCM UDS Input Output Control By Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_PMA;DCM UDS Plant Mode Activation;DCM UDS Plant Mode Activation
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_RC;DCM UDS Routine Control;DCM UDS Routine Control
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_RDBI;DCM UDS Read Data By Identifier;DCM UDS Read Data By Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_RDBPI;DCM UDS Read Data By Periodic Identifier;DCM UDS Read Data By Periodic Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_RDTC;DCM UDS Read DTC Information;DCM UDS Read DTC Information
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_RMBA;DCM UDS Read Memory By Address;DCM UDS Read Memory By Address
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_ROE;DCM UDS Response on Event;DCM UDS Response on Event
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_RSDBI;DCM UDS Read Scaling Data By Identifier;DCM UDS Read Scaling Data By Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_SecA;DCM UDS SecurityAccess;DCM UDS SecurityAccess
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_SplrSrvBE;DCM UDS Supplier Specific Service 0xBE;DCM UDS Supplier Specific Service 0xBE
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_TP;DCM UDS Tester Present;DCM UDS Tester Present
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_UDS;DiagnosticServiceProcessor UDS;DiagnosticServiceProcessor UDS
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_VMSA0;Herstellerspezifischer Service A0;Vehicle ManufactureSpecific Service A0
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_WDBI;DCM UDS Write Data By Identifier;DCM UDS Write Data By Identifier
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DcmDspUDS_WMBA;DCM UDS Write Memory By Address;DCM UDS Write Memory By Address
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DCOD;Diagnosefunktion für die Kodierung;Diagnosis function for the coding
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;Dobd_Coorr;Dezentralisierte On Board Diagnose Koordinator;Distributed On Board Diagnosis coordination
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DSTELL;Werkstatt- und Bandendediagnose für ME-Systeme;Workshop and end-of-line diagnosis for ME systems
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;DVIN;Diagnosefunktion für die VIN;Diagnosis function for the VIN
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;ECUID;ECU Identification Definitionen;ECU Identification definitions
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;FINRW;Schreiben der Fahrzeug Identifikation Nummer (FIN) ins eeprom;Write vehicle identification number (VIN) to eeprom
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_CDI;GMLAN Clear Diagnostic Information Service (0x04);GMLAN Clear Diagnostic Information Service (0x04)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_DDM;GMLAN Dynamically Define Message Service (2C);GMLAN Dynamically Define Message Service (2C)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_DDPI;GMLAN Define Parameter Identifier By Address Service  (2D);GMLAN Define Parameter Identifier By Address Service  (2D)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_DNC;GMLAN Disable Normal Communication Service (28);GMLAN Disable Normal Communication Service (28)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_EF;GMLAN Transfer Data Service - Erase Flash (36 - 00);GMLAN Transfer Data Service - Erase Flash (36 - 00)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_IC;GMLAN Inter Communication between Services;GMLAN Inter Communication between Services
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_Init;Initialisation of GMLAN Protocol for Diagnostics;Initialisation of GMLAN Protocol for Diagnostics
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_IOLI;GMLAN InputOutput Control Service (0xAE);GMLAN InputOutput Control Service (0xAE)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_PF;GMLAN TransferData Service - Program Flash (36 - 80);GMLAN TransferData Service - Program Flash (36 - 80)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_PM;GMLAN Programming Mode Service (A5);GMLAN Programming Mode Service (A5)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RD;GMLAN Request Download Service (0x34);GMLAN Request Download Service (0x34)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RDBI;GMLAN Read Data By Identifier  Service (1A);GMLAN Read Data By Identifier  Service (1A)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RDBPI;GMLAN Read Data By Parameter Identifier Service (22);GMLAN Read Data By Parameter Identifier Service (22)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RDBPKI;GMLAN Read Data By Packet Identifier Service (AA);GMLAN Read Data By Packet Identifier Service (AA)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RDI;GMLAN Read Diagnostic Information (A9) Service;GMLAN Read Diagnostic Information (A9) Service
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RFRD;GMLAN Read Failure Record Data  Service (12);GMLAN Read Failure Record Data  Service (12)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RMBA;GMLAN Read Memory By Address Service (0x23);GMLAN Read Memory By Address Service (0x23)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RPS;GMLAN Report Programmed State  Service (A2);GMLAN Report Programmed State  Service (A2)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_RTNM;GMLAN Return To Normal Mode Service (20);GMLAN Return To Normal Mode Service (20)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_SecA;GMLAN Security Access Service (0x27);GMLAN Security Access Service (0x27)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_StDS;GMLAN Start Diagnostic Session Service (0x10);GMLAN Start Diagnostic Session Service (0x10)
SD_Infra;MO_EcuGenFct;SC_EcuDiag;SF_CustDiag;GMLANDia_TPr;GMLAN Tester Present Service (0x3E);GMLAN Tester Present Service (0x3E)
